account_id,date_col,target,transaction_amount,product_title,review_body,age,account_age_days,annual_income,country,subscription_tier
26,2024-02-16 05:35:18,1,56.53,desk lamp,perfect fit very comfortable,42,1979,87345.71,CA,basic
26,2024-02-16 05:51:28,0,9.72,water bottle,not worth the price disappointed,26,1223,60933.77,AU,premium
26,2024-02-16 07:21:08,0,26.6,bluetooth speaker,excellent quality would buy again,47,962,30193.63,DE,free
26,2024-02-16 07:53:10,0,13.73,water bottle,stopped working after a week,30,455,58773.37,UK,enterprise
26,2024-02-16 09:25:18,0,62.25,bluetooth speaker,great product fast shipping,34,1684,42447.91,UK,premium
26,2024-02-16 10:24:38,0,4.7,phone case,perfect fit very comfortable,42,987,50078.24,AU,basic
26,2024-02-16 10:45:28,0,24.28,laptop stand,not worth the price disappointed,67,1233,48900.05,FR,basic
26,2024-02-16 11:15:49,0,18.93,backpack,not worth the price disappointed,61,116,32730.95,UK,basic
26,2024-02-16 11:30:47,1,49.58,water bottle,amazing value highly recommend,53,1545,83477.62,UK,premium
26,2024-02-16 12:04:10,1,81.09,running shoes,amazing value highly recommend,66,1569,40256.48,IN,free
26,2024-02-16 13:20:35,1,116.4,wireless earbuds,arrived damaged poor packaging,53,1464,46262.1,IN,free
26,2024-02-16 15:10:12,0,9.14,bluetooth speaker,works as expected average experience,34,1930,39773.92,DE,free
26,2024-02-16 15:37:21,0,251.02,running shoes,great product fast shipping,57,1424,45785.95,CA,premium
26,2024-02-16 18:07:40,1,118.43,backpack,amazing value highly recommend,27,413,40015.93,CA,free
26,2024-02-16 19:14:20,1,24.98,bluetooth speaker,not worth the price disappointed,60,285,48010.49,AU,enterprise
26,2024-02-16 20:03:03,0,30.21,wireless earbuds,amazing value highly recommend,69,1760,63937.91,IN,free
26,2024-02-16 20:08:15,1,14.9,yoga mat,amazing value highly recommend,43,1447,66557.28,CA,premium
26,2024-02-16 20:13:50,0,16.34,laptop stand,amazing value highly recommend,44,124,62898.71,FR,premium
26,2024-02-16 21:46:13,1,21.9,running shoes,amazing value highly recommend,28,322,48949.16,CA,basic
26,2024-02-16 22:03:15,1,34.26,laptop stand,perfect fit very comfortable,47,240,29241.32,UK,premium
26,2024-02-16 22:05:19,1,37.34,desk lamp,amazing value highly recommend,36,1380,43212.51,DE,enterprise
26,2024-02-16 22:34:38,1,57.24,laptop stand,amazing value highly recommend,40,1958,41444.55,US,enterprise
26,2024-02-16 22:59:32,1,87.13,yoga mat,arrived damaged poor packaging,25,203,48194.49,FR,basic
26,2024-02-16 23:44:21,1,42.91,water bottle,excellent quality would buy again,25,420,31888.27,US,free
26,2024-02-16 23:46:03,1,48.63,phone case,not worth the price disappointed,18,547,71105.97,FR,free
27,2024-02-09 00:20:01,1,23.25,backpack,not worth the price disappointed,41,598,40844.7,FR,free
27,2024-02-09 01:23:40,1,116.81,phone case,excellent quality would buy again,18,1507,60126.97,UK,basic
27,2024-02-09 02:01:07,0,28.6,laptop stand,perfect fit very comfortable,40,319,37796.72,IN,basic
27,2024-02-09 04:39:55,1,6.9,water bottle,not worth the price disappointed,68,861,64771.29,CA,premium
27,2024-02-09 05:50:52,1,53.04,bluetooth speaker,stopped working after a week,48,1364,59946.76,US,free
27,2024-02-09 06:27:10,0,19.78,running shoes,arrived damaged poor packaging,39,1691,63543.39,AU,basic
27,2024-02-09 07:00:33,0,31.94,coffee maker,stopped working after a week,60,1026,30861.14,AU,basic
27,2024-02-09 07:56:47,0,7.47,wireless earbuds,stopped working after a week,36,1339,37303.45,AU,free
27,2024-02-09 08:07:22,1,19.97,laptop stand,perfect fit very comfortable,46,517,43334.07,DE,premium
27,2024-02-09 08:47:54,0,10.45,bluetooth speaker,works as expected average experience,30,782,48678.56,CA,basic
27,2024-02-09 08:52:36,1,178.66,backpack,stopped working after a week,37,1093,37986.46,FR,basic
27,2024-02-09 09:45:48,1,41.79,desk lamp,works as expected average experience,38,317,27119.13,FR,premium
27,2024-02-09 10:20:26,1,32.67,yoga mat,perfect fit very comfortable,68,828,37922.96,US,free
27,2024-02-09 11:34:54,0,26.45,coffee maker,not worth the price disappointed,55,1080,24735.75,CA,free
27,2024-02-09 11:45:53,1,58.25,wireless earbuds,perfect fit very comfortable,55,1011,45455.34,FR,basic
27,2024-02-09 11:50:20,1,13.09,water bottle,arrived damaged poor packaging,48,396,71594.18,US,basic
27,2024-02-09 12:06:53,1,20.87,bluetooth speaker,amazing value highly recommend,54,889,71794.14,FR,basic
27,2024-02-09 12:45:08,1,114.42,yoga mat,great product fast shipping,41,713,90003.95,IN,enterprise
27,2024-02-09 12:56:55,1,98.04,phone case,great product fast shipping,44,1209,36662.49,IN,enterprise
27,2024-02-09 13:20:53,0,16.56,laptop stand,great product fast shipping,62,1851,44728.25,DE,free
27,2024-02-09 14:04:28,1,42.4,water bottle,amazing value highly recommend,39,1130,40775.15,DE,premium
27,2024-02-09 14:43:54,0,16.11,laptop stand,excellent quality would buy again,19,994,51084.82,CA,free
27,2024-02-09 15:18:07,1,18.95,running shoes,excellent quality would buy again,53,601,60378.32,UK,basic
27,2024-02-09 15:34:46,0,8.86,yoga mat,excellent quality would buy again,44,91,46316.21,DE,basic
27,2024-02-09 16:05:05,0,24.94,water bottle,stopped working after a week,66,1696,33378.4,AU,free
27,2024-02-09 16:32:23,1,35.9,yoga mat,not worth the price disappointed,42,772,27634.86,AU,premium
27,2024-02-09 17:21:28,0,16.28,bluetooth speaker,great product fast shipping,55,999,65913.23,FR,basic
27,2024-02-09 17:23:55,0,8.48,desk lamp,amazing value highly recommend,29,709,108484.7,US,premium
27,2024-02-09 17:50:52,1,80.48,desk lamp,great product fast shipping,55,1273,72431.09,DE,basic
27,2024-02-09 18:18:34,1,21.57,bluetooth speaker,not worth the price disappointed,40,93,38742.25,IN,basic
27,2024-02-09 18:26:49,0,23.37,water bottle,excellent quality would buy again,32,1400,40613.4,FR,free
27,2024-02-09 19:03:59,0,4.96,water bottle,amazing value highly recommend,52,1055,41469.54,CA,free
27,2024-02-09 20:10:26,0,23.18,backpack,perfect fit very comfortable,27,793,29920.12,UK,basic
27,2024-02-09 20:14:46,1,72.54,phone case,great product fast shipping,44,809,33025.9,US,free
27,2024-02-09 20:16:02,0,5.15,backpack,arrived damaged poor packaging,46,336,49273.2,UK,basic
27,2024-02-09 20:26:54,1,82.03,water bottle,stopped working after a week,52,415,67128.24,AU,basic
27,2024-02-09 20:29:56,0,41.47,running shoes,stopped working after a week,28,185,20176.01,AU,free
27,2024-02-09 21:08:54,0,18.25,coffee maker,great product fast shipping,69,1808,27276.17,IN,free
27,2024-02-09 21:49:45,0,142.26,running shoes,arrived damaged poor packaging,39,905,40566.01,US,basic
27,2024-02-09 22:21:12,1,54.22,coffee maker,works as expected average experience,64,573,28023.46,CA,premium
27,2024-02-09 23:53:40,0,8.78,water bottle,stopped working after a week,22,640,100064.55,AU,basic
28,2024-01-29 00:12:18,0,21.58,yoga mat,arrived damaged poor packaging,53,1919,55114.09,FR,free
28,2024-01-29 00:31:35,0,15.22,backpack,works as expected average experience,23,335,76666.35,FR,basic
28,2024-01-29 00:35:44,1,35.58,running shoes,arrived damaged poor packaging,18,474,100529.54,US,basic
28,2024-01-29 02:31:10,0,52.3,backpack,perfect fit very comfortable,48,986,42414.03,DE,free
28,2024-01-29 02:53:02,0,14.66,water bottle,not worth the price disappointed,61,573,64149.35,IN,enterprise
28,2024-01-29 03:25:03,0,29.26,backpack,arrived damaged poor packaging,40,1656,85585.85,AU,premium
28,2024-01-29 04:15:36,1,63.77,bluetooth speaker,perfect fit very comfortable,35,1818,46683.06,IN,free
28,2024-01-29 04:35:54,0,17.08,phone case,stopped working after a week,21,1642,22756.61,CA,free
28,2024-01-29 06:13:12,0,23.84,laptop stand,stopped working after a week,38,1645,28578.74,AU,premium
28,2024-01-29 07:19:10,0,9.8,bluetooth speaker,not worth the price disappointed,33,1830,55309.01,DE,enterprise
28,2024-01-29 07:22:51,0,11.58,wireless earbuds,works as expected average experience,63,858,36788.18,UK,basic
28,2024-01-29 07:35:42,1,51.06,bluetooth speaker,works as expected average experience,64,1927,45738.17,UK,premium
28,2024-01-29 08:07:57,1,23.99,desk lamp,amazing value highly recommend,60,995,62111.03,IN,premium
28,2024-01-29 08:10:27,0,15.39,bluetooth speaker,stopped working after a week,39,317,63638.25,AU,basic
28,2024-01-29 09:13:16,0,27.27,water bottle,works as expected average experience,68,122,58983.67,DE,free
28,2024-01-29 09:23:45,1,61.26,running shoes,excellent quality would buy again,27,938,27351.44,US,free
28,2024-01-29 09:33:54,1,59.84,yoga mat,amazing value highly recommend,33,643,29740.3,UK,free
28,2024-01-29 10:05:11,1,12.09,coffee maker,amazing value highly recommend,18,1256,61011.82,IN,free
28,2024-01-29 10:45:25,0,7.15,desk lamp,not worth the price disappointed,26,177,45988.21,DE,basic
28,2024-01-29 11:58:17,0,41.31,wireless earbuds,amazing value highly recommend,58,1034,46633.28,CA,basic
28,2024-01-29 12:24:28,1,35.03,water bottle,amazing value highly recommend,27,1712,49749.75,CA,enterprise
28,2024-01-29 12:45:13,0,29.85,laptop stand,arrived damaged poor packaging,65,253,60458.41,UK,premium
28,2024-01-29 13:35:47,1,18.87,backpack,amazing value highly recommend,51,197,57601.15,UK,basic
28,2024-01-29 13:59:24,0,15.08,water bottle,excellent quality would buy again,61,1145,52585.68,US,free
28,2024-01-29 14:05:27,1,75.34,laptop stand,excellent quality would buy again,38,455,60332.53,FR,free
28,2024-01-29 14:21:48,0,12.79,water bottle,excellent quality would buy again,40,1347,50337.47,AU,premium
28,2024-01-29 14:35:27,1,73.46,laptop stand,amazing value highly recommend,60,893,33443.49,DE,premium
28,2024-01-29 15:05:43,1,24.51,water bottle,perfect fit very comfortable,49,954,54782.79,CA,free
28,2024-01-29 15:08:23,0,22.95,coffee maker,perfect fit very comfortable,56,884,42690.62,FR,free
28,2024-01-29 16:34:45,0,7.58,bluetooth speaker,stopped working after a week,60,220,35350.56,DE,basic
28,2024-01-29 20:21:05,1,73.44,wireless earbuds,excellent quality would buy again,58,1316,29559.1,AU,enterprise
28,2024-01-29 20:24:23,1,35.94,desk lamp,perfect fit very comfortable,27,1143,47505.02,UK,enterprise
28,2024-01-29 22:00:57,1,265.84,yoga mat,arrived damaged poor packaging,53,920,48640.14,UK,free
28,2024-01-29 22:15:32,1,20.42,wireless earbuds,works as expected average experience,24,723,80778.6,DE,free
28,2024-01-29 23:57:25,1,63.78,coffee maker,works as expected average experience,20,478,87152.32,IN,premium
29,2024-02-12 00:10:31,0,17.83,laptop stand,excellent quality would buy again,32,1681,44637.86,AU,basic
29,2024-02-12 01:46:48,1,63.58,yoga mat,stopped working after a week,24,392,30882.74,FR,enterprise
29,2024-02-12 02:44:18,1,18.89,phone case,excellent quality would buy again,67,433,56901.26,DE,free
29,2024-02-12 04:05:12,1,56.24,laptop stand,arrived damaged poor packaging,32,1932,46819.26,CA,free
29,2024-02-12 06:40:21,1,95.39,coffee maker,perfect fit very comfortable,40,1144,85184.73,US,free
29,2024-02-12 06:50:00,0,30.56,backpack,not worth the price disappointed,21,727,39129.43,AU,premium
29,2024-02-12 09:58:21,0,23.28,wireless earbuds,great product fast shipping,53,1007,61731.65,UK,premium
29,2024-02-12 10:33:43,1,194.13,phone case,great product fast shipping,50,733,75022.27,AU,free
29,2024-02-12 11:03:27,1,99.7,running shoes,great product fast shipping,62,374,41068.24,UK,basic
29,2024-02-12 11:27:36,1,39.23,backpack,great product fast shipping,25,359,55564.56,US,basic
29,2024-02-12 12:10:14,1,61.12,running shoes,excellent quality would buy again,45,943,53473.31,IN,basic
29,2024-02-12 12:21:42,0,39.41,desk lamp,not worth the price disappointed,37,1274,43101.16,UK,basic
29,2024-02-12 12:37:11,0,22.9,bluetooth speaker,not worth the price disappointed,18,73,39574.55,IN,free
29,2024-02-12 13:16:28,1,5.73,yoga mat,not worth the price disappointed,19,1828,52465.24,CA,free
29,2024-02-12 14:53:18,1,34.1,desk lamp,great product fast shipping,52,1589,49147.34,FR,premium
29,2024-02-12 14:57:38,1,36.08,water bottle,perfect fit very comfortable,34,499,29933.49,FR,enterprise
29,2024-02-12 15:12:37,1,23.42,laptop stand,stopped working after a week,33,379,64050.92,FR,basic
29,2024-02-12 15:35:31,0,30.03,desk lamp,perfect fit very comfortable,49,611,41863.31,CA,basic
29,2024-02-12 15:37:16,1,141.63,water bottle,not worth the price disappointed,19,533,47858.21,UK,basic
29,2024-02-12 16:52:22,1,33.55,desk lamp,not worth the price disappointed,38,1290,89805.32,IN,basic
29,2024-02-12 17:07:24,1,43.04,yoga mat,excellent quality would buy again,48,869,58173.78,IN,free
29,2024-02-12 17:17:48,1,32.18,phone case,excellent quality would buy again,56,1928,51479.65,FR,basic
29,2024-02-12 17:34:40,0,18.0,backpack,great product fast shipping,42,875,55092.06,AU,free
29,2024-02-12 18:16:27,0,26.47,wireless earbuds,arrived damaged poor packaging,58,209,47791.09,US,premium
29,2024-02-12 18:46:05,0,65.26,bluetooth speaker,arrived damaged poor packaging,24,775,39948.34,DE,enterprise
29,2024-02-12 19:15:58,0,16.02,yoga mat,arrived damaged poor packaging,24,359,52829.94,AU,premium
29,2024-02-12 19:25:16,1,79.24,desk lamp,amazing value highly recommend,53,648,75562.86,IN,free
29,2024-02-12 20:48:11,1,33.06,water bottle,great product fast shipping,22,1671,100124.8,AU,enterprise
29,2024-02-12 21:05:47,0,6.52,running shoes,works as expected average experience,40,311,36365.75,US,premium
29,2024-02-12 21:40:47,1,16.36,running shoes,arrived damaged poor packaging,28,1876,47500.54,AU,free
29,2024-02-12 23:07:01,1,30.22,laptop stand,amazing value highly recommend,59,1244,124229.17,UK,premium
29,2024-02-12 23:33:48,1,52.84,running shoes,excellent quality would buy again,25,103,33725.05,UK,basic
29,2024-02-12 23:38:03,1,60.93,yoga mat,stopped working after a week,56,1024,51596.1,UK,enterprise
30,2024-01-17 00:06:47,1,39.37,phone case,not worth the price disappointed,49,1327,37403.01,IN,basic
30,2024-01-17 00:58:57,0,20.71,coffee maker,excellent quality would buy again,30,1417,63648.76,IN,basic
30,2024-01-17 01:46:36,1,78.72,bluetooth speaker,great product fast shipping,54,1634,27735.74,UK,basic
30,2024-01-17 02:02:08,1,51.1,bluetooth speaker,great product fast shipping,46,465,54005.74,CA,basic
30,2024-01-17 02:34:26,1,74.21,water bottle,great product fast shipping,24,1656,27176.82,FR,enterprise
30,2024-01-17 02:58:22,1,63.05,phone case,amazing value highly recommend,33,136,82837.83,IN,basic
30,2024-01-17 03:41:46,1,87.72,laptop stand,excellent quality would buy again,32,1900,27070.53,UK,free
30,2024-01-17 05:48:21,1,31.31,laptop stand,works as expected average experience,30,362,52648.86,CA,premium
30,2024-01-17 06:55:02,1,69.1,phone case,stopped working after a week,32,979,51632.14,CA,premium
30,2024-01-17 07:08:47,1,36.56,yoga mat,great product fast shipping,38,917,29350.74,DE,premium
30,2024-01-17 07:48:22,0,150.57,backpack,arrived damaged poor packaging,45,955,54519.7,US,free
30,2024-01-17 08:18:56,1,129.72,wireless earbuds,great product fast shipping,23,302,84618.19,FR,free
30,2024-01-17 09:52:40,0,24.6,running shoes,excellent quality would buy again,48,85,65839.44,IN,premium
30,2024-01-17 10:00:15,1,51.55,water bottle,excellent quality would buy again,59,1974,37127.15,IN,premium
30,2024-01-17 11:09:33,0,7.84,water bottle,great product fast shipping,30,1608,58947.55,IN,basic
30,2024-01-17 11:45:10,0,8.42,phone case,perfect fit very comfortable,51,1681,68236.37,US,free
30,2024-01-17 12:11:46,1,33.41,water bottle,amazing value highly recommend,28,1449,41246.92,CA,basic
30,2024-01-17 15:17:17,0,20.47,desk lamp,amazing value highly recommend,65,915,73293.05,IN,free
30,2024-01-17 15:35:45,0,82.98,laptop stand,works as expected average experience,33,164,30201.71,US,free
30,2024-01-17 15:41:54,0,88.72,backpack,amazing value highly recommend,32,1841,50750.79,FR,free
30,2024-01-17 17:36:36,0,44.13,water bottle,works as expected average experience,58,513,36410.98,US,enterprise
30,2024-01-17 17:59:58,0,25.9,backpack,excellent quality would buy again,52,1773,60220.69,UK,basic
30,2024-01-17 18:39:22,1,104.46,phone case,excellent quality would buy again,41,922,35397.45,FR,free
30,2024-01-17 19:02:54,1,21.46,backpack,arrived damaged poor packaging,45,938,46819.46,UK,premium
30,2024-01-17 19:42:55,1,111.87,laptop stand,perfect fit very comfortable,66,1435,31911.54,FR,free
30,2024-01-17 20:38:09,1,27.91,bluetooth speaker,perfect fit very comfortable,45,338,51337.93,DE,premium
30,2024-01-17 21:00:00,1,27.88,coffee maker,great product fast shipping,36,393,67531.13,CA,premium
30,2024-01-17 23:04:35,0,21.36,yoga mat,great product fast shipping,46,1173,25528.85,UK,free
30,2024-01-17 23:07:05,1,51.63,coffee maker,perfect fit very comfortable,65,758,60782.94,AU,basic
30,2024-01-17 23:16:32,0,40.41,coffee maker,amazing value highly recommend,44,1312,45925.06,FR,premium
30,2024-01-17 23:17:18,1,68.32,desk lamp,excellent quality would buy again,62,218,73435.02,AU,premium
30,2024-01-17 23:28:12,1,57.16,desk lamp,perfect fit very comfortable,54,103,59247.24,DE,premium
30,2024-01-17 23:37:47,1,48.79,running shoes,stopped working after a week,64,248,56483.58,IN,basic
30,2024-01-17 23:39:10,0,137.8,laptop stand,not worth the price disappointed,40,177,52849.36,US,basic
31,2024-02-16 00:11:41,1,45.21,phone case,amazing value highly recommend,23,936,35107.82,CA,premium
31,2024-02-16 00:53:14,1,45.89,yoga mat,excellent quality would buy again,25,444,72063.31,FR,free
31,2024-02-16 01:10:07,0,22.43,running shoes,works as expected average experience,49,1507,52853.88,AU,free
31,2024-02-16 01:19:16,0,25.62,desk lamp,great product fast shipping,66,1324,69636.83,DE,free
31,2024-02-16 02:37:21,0,166.75,bluetooth speaker,excellent quality would buy again,35,146,43893.49,IN,free
31,2024-02-16 05:19:34,1,40.28,running shoes,works as expected average experience,59,1244,87088.1,DE,premium
31,2024-02-16 05:43:16,1,48.63,water bottle,great product fast shipping,49,1336,34825.91,UK,free
31,2024-02-16 06:23:10,0,16.57,bluetooth speaker,perfect fit very comfortable,34,166,23772.79,FR,free
31,2024-02-16 08:51:19,0,25.8,bluetooth speaker,excellent quality would buy again,36,861,59539.08,FR,free
